REF_DATE,GEO,DGUID,Capital investment and capital sales,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2003,Manitoba,2011A000246,"Quota, investment",Dollars,81,units ,0,v42198225,5.11,1661,C,,,0
2003,Manitoba,2011A000246,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198226,5.12,31867,B,,,0
2003,Manitoba,2011A000246,"Other farm assets, investment",Dollars,81,units ,0,v42198227,5.13,1761,D,,,0
2003,Manitoba,2011A000246,Total capital sales,Dollars,81,units ,0,v42198228,5.14,15661,B,,,0
2003,Manitoba,2011A000246,"Land and buildings, sales",Dollars,81,units ,0,v42198229,5.15,1856,E,,,0
2003,Manitoba,2011A000246,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212034,5.22,9811,B,,,0
2003,Manitoba,2011A000246,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198230,5.16,8427,B,,t,0
2003,Manitoba,2011A000246,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198231,5.17,1384,D,,t,0
2003,Manitoba,2011A000246,"Quota, sales",Dollars,81,units ,0,v42198232,5.18,831,E,,,0
2003,Manitoba,2011A000246,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198233,5.19,2996,C,,,0
2003,Manitoba,2011A000246,"Other farm assets, sales",Dollars,81,units ,0,v42198234,5.2,,F,,,0
2003,Manitoba,2011A000246,Net capital investments,Dollars,81,units ,0,v42198235,5.21,40909,B,,,0
2003,Saskatchewan,2011A000247,Number of farms,Number,223,units ,0,v42198236,6.1,38115,A,,,0
2003,Saskatchewan,2011A000247,Total capital investments,Dollars,81,units ,0,v42198237,6.2,37954,B,,,0
2003,Saskatchewan,2011A000247,"Land and buildings, investment",Dollars,81,units ,0,v42198238,6.3,8186,D,,,0
2003,Saskatchewan,2011A000247,"Land improvements, investment",Dollars,81,units ,0,v42198239,6.4,457,C,,,0
2003,Saskatchewan,2011A000247,"House construction, investment",Dollars,81,units ,0,v42198240,6.5,1881,E,,,0
2003,Saskatchewan,2011A000247,"Manure storage construction, investment",Dollars,81,units ,0,v42198241,6.6,14,E,,,0
2003,Saskatchewan,2011A000247,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198242,6.7,,F,,,0
2003,Saskatchewan,2011A000247,"Other building construction, investment",Dollars,81,units ,0,v42198243,6.8,2033,C,,,0
2003,Saskatchewan,2011A000247,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198244,6.9,71,D,,,0
2003,Saskatchewan,2011A000247,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198245,6.1,1866,D,,,0
2003,Saskatchewan,2011A000247,"Quota, investment",Dollars,81,units ,0,v42198246,6.11,430,D,,,0
2003,Saskatchewan,2011A000247,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198247,6.12,21698,B,,,0
2003,Saskatchewan,2011A000247,"Other farm assets, investment",Dollars,81,units ,0,v42198248,6.13,1053,E,,,0
2003,Saskatchewan,2011A000247,Total capital sales,Dollars,81,units ,0,v42198249,6.14,11502,C,,,0
2003,Saskatchewan,2011A000247,"Land and buildings, sales",Dollars,81,units ,0,v42198250,6.15,2301,E,,,0
2003,Saskatchewan,2011A000247,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212035,6.22,6012,C,,,0
2003,Saskatchewan,2011A000247,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198251,6.16,4655,C,,t,0
2003,Saskatchewan,2011A000247,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198252,6.17,1357,E,,t,0
2003,Saskatchewan,2011A000247,"Quota, sales",Dollars,81,units ,0,v42198253,6.18,,F,,,0
2003,Saskatchewan,2011A000247,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198254,6.19,1528,D,,,0
2003,Saskatchewan,2011A000247,"Other farm assets, sales",Dollars,81,units ,0,v42198255,6.2,,F,,,0
2003,Saskatchewan,2011A000247,Net capital investments,Dollars,81,units ,0,v42198256,6.21,26452,B,,,0
2003,Alberta,2011A000248,Number of farms,Number,223,units ,0,v42198257,7.1,34675,A,,,0
2003,Alberta,2011A000248,Total capital investments,Dollars,81,units ,0,v42198258,7.2,56281,A,,,0
2003,Alberta,2011A000248,"Land and buildings, investment",Dollars,81,units ,0,v42198259,7.3,13986,B,,,0
2003,Alberta,2011A000248,"Land improvements, investment",Dollars,81,units ,0,v42198260,7.4,1343,C,,,0
2003,Alberta,2011A000248,"House construction, investment",Dollars,81,units ,0,v42198261,7.5,3070,C,,,0
2003,Alberta,2011A000248,"Manure storage construction, investment",Dollars,81,units ,0,v42198262,7.6,155,E,,,0
2003,Alberta,2011A000248,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198263,7.7,92,E,,,0
2003,Alberta,2011A000248,"Other building construction, investment",Dollars,81,units ,0,v42198264,7.8,2967,B,,,0
2003,Alberta,2011A000248,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198265,7.9,178,C,,,0
2003,Alberta,2011A000248,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198266,7.1,3287,B,,,0
2003,Alberta,2011A000248,"Quota, investment",Dollars,81,units ,0,v42198267,7.11,1561,C,,,0
2003,Alberta,2011A000248,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198268,7.12,26323,A,,,0
2003,Alberta,2011A000248,"Other farm assets, investment",Dollars,81,units ,0,v42198269,7.13,3321,C,,,0
2003,Alberta,2011A000248,Total capital sales,Dollars,81,units ,0,v42198270,7.14,17687,B,,,0
2003,Alberta,2011A000248,"Land and buildings, sales",Dollars,81,units ,0,v42198271,7.15,4541,D,,,0
2003,Alberta,2011A000248,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212036,7.22,7419,B,,,0
2003,Alberta,2011A000248,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198272,7.16,5919,B,,t,0
2003,Alberta,2011A000248,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198273,7.17,1501,D,,t,0
2003,Alberta,2011A000248,"Quota, sales",Dollars,81,units ,0,v42198274,7.18,1028,E,,,0
2003,Alberta,2011A000248,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198275,7.19,3104,B,,,0
2003,Alberta,2011A000248,"Other farm assets, sales",Dollars,81,units ,0,v42198276,7.2,1594,D,,,0
2003,Alberta,2011A000248,Net capital investments,Dollars,81,units ,0,v42198277,7.21,38595,B,,,0
2003,British Columbia,2011A000259,Number of farms,Number,223,units ,0,v42198278,8.1,8035,A,,,0
2003,British Columbia,2011A000259,Total capital investments,Dollars,81,units ,0,v42198279,8.2,50323,B,,,0
2003,British Columbia,2011A000259,"Land and buildings, investment",Dollars,81,units ,0,v42198280,8.3,10870,D,,,0
2003,British Columbia,2011A000259,"Land improvements, investment",Dollars,81,units ,0,v42198281,8.4,2694,B,,,0
2003,British Columbia,2011A000259,"House construction, investment",Dollars,81,units ,0,v42198282,8.5,2866,D,,,0
2003,British Columbia,2011A000259,"Manure storage construction, investment",Dollars,81,units ,0,v42198283,8.6,217,E,,,0
2003,British Columbia,2011A000259,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198284,8.7,,F,,,0
2003,British Columbia,2011A000259,"Other building construction, investment",Dollars,81,units ,0,v42198285,8.8,7764,B,,,0
2003,British Columbia,2011A000259,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198286,8.9,430,D,,,0
2003,British Columbia,2011A000259,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198287,8.1,1746,C,,,0
2003,British Columbia,2011A000259,"Quota, investment",Dollars,81,units ,0,v42198288,8.11,6761,D,,,0
2003,British Columbia,2011A000259,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198289,8.12,16179,A,,,0
2003,British Columbia,2011A000259,"Other farm assets, investment",Dollars,81,units ,0,v42198290,8.13,664,C,,,0
2003,British Columbia,2011A000259,Total capital sales,Dollars,81,units ,0,v42198291,8.14,8919,B,,,0
2003,British Columbia,2011A000259,"Land and buildings, sales",Dollars,81,units ,0,v42198292,8.15,3850,D,,,0
2003,British Columbia,2011A000259,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212037,8.22,2203,B,,,0
2003,British Columbia,2011A000259,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198293,8.16,1600,C,,t,0
2003,British Columbia,2011A000259,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198294,8.17,603,C,,t,0
2003,British Columbia,2011A000259,"Quota, sales",Dollars,81,units ,0,v42198295,8.18,1303,E,,,0
2003,British Columbia,2011A000259,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198296,8.19,1451,C,,,0
2003,British Columbia,2011A000259,"Other farm assets, sales",Dollars,81,units ,0,v42198297,8.2,112,E,,,0
2003,British Columbia,2011A000259,Net capital investments,Dollars,81,units ,0,v42198298,8.21,41405,B,,,0
2004,Canada,2011A000011124,Number of farms,Number,223,units ,0,v42198131,1.1,158670,A,,,0
2004,Canada,2011A000011124,Total capital investments,Dollars,81,units ,0,v42198132,1.2,51244,A,,,0
2004,Canada,2011A000011124,"Land and buildings, investment",Dollars,81,units ,0,v42198133,1.3,8722,B,,,0
2004,Canada,2011A000011124,"Land improvements, investment",Dollars,81,units ,0,v42198134,1.4,1353,B,,,0
2004,Canada,2011A000011124,"House construction, investment",Dollars,81,units ,0,v42198135,1.5,2278,B,,,0
2004,Canada,2011A000011124,"Manure storage construction, investment",Dollars,81,units ,0,v42198136,1.6,357,D,,,0
2004,Canada,2011A000011124,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198137,1.7,105,D,,,0
2004,Canada,2011A000011124,"Other building construction, investment",Dollars,81,units ,0,v42198138,1.8,5990,B,,,0
2004,Canada,2011A000011124,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198139,1.9,160,B,,,0
2004,Canada,2011A000011124,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198140,1.1,2068,B,,,0
2004,Canada,2011A000011124,"Quota, investment",Dollars,81,units ,0,v42198141,1.11,5130,C,,,0
2004,Canada,2011A000011124,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198142,1.12,22765,A,,,0
2004,Canada,2011A000011124,"Other farm assets, investment",Dollars,81,units ,0,v42198143,1.13,2317,C,,,0
2004,Canada,2011A000011124,Total capital sales,Dollars,81,units ,0,v42198144,1.14,15828,B,,,0
2004,Canada,2011A000011124,"Land and buildings, sales",Dollars,81,units ,0,v42198145,1.15,3636,B,,,0
2004,Canada,2011A000011124,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212030,1.22,5944,B,,,0
2004,Canada,2011A000011124,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198146,1.16,4816,B,,t,0
2004,Canada,2011A000011124,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198147,1.17,1128,B,,t,0
2004,Canada,2011A000011124,"Quota, sales",Dollars,81,units ,0,v42198148,1.18,4303,D,,,0
2004,Canada,2011A000011124,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198149,1.19,1581,C,,,0
2004,Canada,2011A000011124,"Other farm assets, sales",Dollars,81,units ,0,v42198150,1.2,364,D,,,0
2004,Canada,2011A000011124,Net capital investments,Dollars,81,units ,0,v42198151,1.21,35416,A,,,0
2004,Atlantic provinces,2011A00011,Number of farms,Number,223,units ,0,v42198152,2.1,4815,A,,,0
2004,Atlantic provinces,2011A00011,Total capital investments,Dollars,81,units ,0,v42198153,2.2,51848,B,,,0
2004,Atlantic provinces,2011A00011,"Land and buildings, investment",Dollars,81,units ,0,v42198154,2.3,6361,C,,,0
2004,Atlantic provinces,2011A00011,"Land improvements, investment",Dollars,81,units ,0,v42198155,2.4,1970,B,,,0
2004,Atlantic provinces,2011A00011,"House construction, investment",Dollars,81,units ,0,v42198156,2.5,2064,D,,,0
2004,Atlantic provinces,2011A00011,"Manure storage construction, investment",Dollars,81,units ,0,v42198157,2.6,563,D,,,0
2004,Atlantic provinces,2011A00011,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198158,2.7,272,D,,,0
2004,Atlantic provinces,2011A00011,"Other building construction, investment",Dollars,81,units ,0,v42198159,2.8,7037,C,,,0
2004,Atlantic provinces,2011A00011,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198160,2.9,249,C,,,0
2004,Atlantic provinces,2011A00011,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198161,2.1,1572,D,,,0
2004,Atlantic provinces,2011A00011,"Quota, investment",Dollars,81,units ,0,v42198162,2.11,7004,D,,,0
2004,Atlantic provinces,2011A00011,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198163,2.12,22512,A,,,0
2004,Atlantic provinces,2011A00011,"Other farm assets, investment",Dollars,81,units ,0,v42198164,2.13,2243,D,,,0
2004,Atlantic provinces,2011A00011,Total capital sales,Dollars,81,units ,0,v42198165,2.14,15788,C,,,0
2004,Atlantic provinces,2011A00011,"Land and buildings, sales",Dollars,81,units ,0,v42198166,2.15,3358,D,,,0
2004,Atlantic provinces,2011A00011,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212031,2.22,4342,B,,,0
2004,Atlantic provinces,2011A00011,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198167,2.16,3661,B,,t,0
2004,Atlantic provinces,2011A00011,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198168,2.17,681,C,,t,0
2004,Atlantic provinces,2011A00011,"Quota, sales",Dollars,81,units ,0,v42198169,2.18,6025,D,,,0
2004,Atlantic provinces,2011A00011,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198170,2.19,1332,C,,,0
2004,Atlantic provinces,2011A00011,"Other farm assets, sales",Dollars,81,units ,0,v42198171,2.2,,F,,,0
2004,Atlantic provinces,2011A00011,Net capital investments,Dollars,81,units ,0,v42198172,2.21,36060,B,,,0
2004,Quebec,2011A000224,Number of farms,Number,223,units ,0,v42198173,3.1,23260,A,,,0
2004,Quebec,2011A000224,Total capital investments,Dollars,81,units ,0,v42198174,3.2,52853,B,,,0
2004,Quebec,2011A000224,"Land and buildings, investment",Dollars,81,units ,0,v42198175,3.3,7037,C,,,0
2004,Quebec,2011A000224,"Land improvements, investment",Dollars,81,units ,0,v42198176,3.4,2041,B,,,0
2004,Quebec,2011A000224,"House construction, investment",Dollars,81,units ,0,v42198177,3.5,2005,D,,,0
2004,Quebec,2011A000224,"Manure storage construction, investment",Dollars,81,units ,0,v42198178,3.6,1325,E,,,0
2004,Quebec,2011A000224,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198179,3.7,,F,,,0
2004,Quebec,2011A000224,"Other building construction, investment",Dollars,81,units ,0,v42198180,3.8,9422,C,,,0
2004,Quebec,2011A000224,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198181,3.9,186,D,,,0
2004,Quebec,2011A000224,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198182,3.1,1587,C,,,0
2004,Quebec,2011A000224,"Quota, investment",Dollars,81,units ,0,v42198183,3.11,11049,D,,,0
2004,Quebec,2011A000224,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198184,3.12,17743,B,,,0
2004,Quebec,2011A000224,"Other farm assets, investment",Dollars,81,units ,0,v42198185,3.13,416,D,,,0
2004,Quebec,2011A000224,Total capital sales,Dollars,81,units ,0,v42198186,3.14,12730,D,,,0
2004,Quebec,2011A000224,"Land and buildings, sales",Dollars,81,units ,0,v42198187,3.15,1535,D,,,0
2004,Quebec,2011A000224,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212032,3.22,2678,C,,,0
2004,Quebec,2011A000224,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198188,3.16,1593,D,,t,0
2004,Quebec,2011A000224,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198189,3.17,1086,D,,t,0
2004,Quebec,2011A000224,"Quota, sales",Dollars,81,units ,0,v42198190,3.18,7586,E,,,0
2004,Quebec,2011A000224,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198191,3.19,548,D,,,0
2004,Quebec,2011A000224,"Other farm assets, sales",Dollars,81,units ,0,v42198192,3.2,,F,,,0
2004,Quebec,2011A000224,Net capital investments,Dollars,81,units ,0,v42198193,3.21,40123,B,,,0
2004,Ontario,2011A000235,Number of farms,Number,223,units ,0,v42198194,4.1,36665,A,,,0
2004,Ontario,2011A000235,Total capital investments,Dollars,81,units ,0,v42198195,4.2,56770,B,,,0
2004,Ontario,2011A000235,"Land and buildings, investment",Dollars,81,units ,0,v42198196,4.3,8465,D,,,0
2004,Ontario,2011A000235,"Land improvements, investment",Dollars,81,units ,0,v42198197,4.4,1715,B,,,0
2004,Ontario,2011A000235,"House construction, investment",Dollars,81,units ,0,v42198198,4.5,2660,D,,,0
2004,Ontario,2011A000235,"Manure storage construction, investment",Dollars,81,units ,0,v42198199,4.6,348,D,,,0
2004,Ontario,2011A000235,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198200,4.7,46,D,,,0
2004,Ontario,2011A000235,"Other building construction, investment",Dollars,81,units ,0,v42198201,4.8,9356,C,,,0
2004,Ontario,2011A000235,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198202,4.9,200,D,,,0
2004,Ontario,2011A000235,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198203,4.1,1473,C,,,0
2004,Ontario,2011A000235,"Quota, investment",Dollars,81,units ,0,v42198204,4.11,9364,D,,,0
2004,Ontario,2011A000235,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198205,4.12,20320,A,,,0
2004,Ontario,2011A000235,"Other farm assets, investment",Dollars,81,units ,0,v42198206,4.13,2821,E,,,0
2004,Ontario,2011A000235,Total capital sales,Dollars,81,units ,0,v42198207,4.14,18710,C,,,0
2004,Ontario,2011A000235,"Land and buildings, sales",Dollars,81,units ,0,v42198208,4.15,4027,D,,,0
2004,Ontario,2011A000235,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212033,4.22,4826,B,,,0
2004,Ontario,2011A000235,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198209,4.16,3787,B,,t,0
2004,Ontario,2011A000235,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198210,4.17,1039,D,,t,0
2004,Ontario,2011A000235,"Quota, sales",Dollars,81,units ,0,v42198211,4.18,8113,E,,,0
2004,Ontario,2011A000235,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198212,4.19,1320,D,,,0
2004,Ontario,2011A000235,"Other farm assets, sales",Dollars,81,units ,0,v42198213,4.2,424,E,,,0
2004,Ontario,2011A000235,Net capital investments,Dollars,81,units ,0,v42198214,4.21,38060,C,,,0
2004,Manitoba,2011A000246,Number of farms,Number,223,units ,0,v42198215,5.1,14475,A,,,0
2004,Manitoba,2011A000246,Total capital investments,Dollars,81,units ,0,v42198216,5.2,51566,B,,,0
2004,Manitoba,2011A000246,"Land and buildings, investment",Dollars,81,units ,0,v42198217,5.3,9254,D,,,0
2004,Manitoba,2011A000246,"Land improvements, investment",Dollars,81,units ,0,v42198218,5.4,590,D,,,0
2004,Manitoba,2011A000246,"House construction, investment",Dollars,81,units ,0,v42198219,5.5,1324,D,,,0
2004,Manitoba,2011A000246,"Manure storage construction, investment",Dollars,81,units ,0,v42198220,5.6,152,E,,,0
2004,Manitoba,2011A000246,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198221,5.7,,F,,,0
2004,Manitoba,2011A000246,"Other building construction, investment",Dollars,81,units ,0,v42198222,5.8,4493,D,,,0
2004,Manitoba,2011A000246,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198223,5.9,85,D,,,0
2004,Manitoba,2011A000246,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198224,5.1,2466,D,,,0
2004,Manitoba,2011A000246,"Quota, investment",Dollars,81,units ,0,v42198225,5.11,2854,D,,,0
2004,Manitoba,2011A000246,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198226,5.12,28746,B,,,0
2004,Manitoba,2011A000246,"Other farm assets, investment",Dollars,81,units ,0,v42198227,5.13,1536,E,,,0
2004,Manitoba,2011A000246,Total capital sales,Dollars,81,units ,0,v42198228,5.14,15322,C,,,0
2004,Manitoba,2011A000246,"Land and buildings, sales",Dollars,81,units ,0,v42198229,5.15,,F,,,0
2004,Manitoba,2011A000246,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212034,5.22,9120,D,,,0
2004,Manitoba,2011A000246,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198230,5.16,7511,D,,t,0
2004,Manitoba,2011A000246,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198231,5.17,1609,D,,t,0
2004,Manitoba,2011A000246,"Quota, sales",Dollars,81,units ,0,v42198232,5.18,2274,E,,,0
2004,Manitoba,2011A000246,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198233,5.19,1208,D,,,0
2004,Manitoba,2011A000246,"Other farm assets, sales",Dollars,81,units ,0,v42198234,5.2,,F,,,0
2004,Manitoba,2011A000246,Net capital investments,Dollars,81,units ,0,v42198235,5.21,36243,B,,,0
2004,Saskatchewan,2011A000247,Number of farms,Number,223,units ,0,v42198236,6.1,36260,A,,,0
2004,Saskatchewan,2011A000247,Total capital investments,Dollars,81,units ,0,v42198237,6.2,34828,B,,,0
2004,Saskatchewan,2011A000247,"Land and buildings, investment",Dollars,81,units ,0,v42198238,6.3,6644,D,,,0
2004,Saskatchewan,2011A000247,"Land improvements, investment",Dollars,81,units ,0,v42198239,6.4,316,D,,,0
2004,Saskatchewan,2011A000247,"House construction, investment",Dollars,81,units ,0,v42198240,6.5,1357,E,,,0
2004,Saskatchewan,2011A000247,"Manure storage construction, investment",Dollars,81,units ,0,v42198241,6.6,,F,,,0
2004,Saskatchewan,2011A000247,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198242,6.7,,F,,,0
2004,Saskatchewan,2011A000247,"Other building construction, investment",Dollars,81,units ,0,v42198243,6.8,1347,D,,,0
2004,Saskatchewan,2011A000247,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198244,6.9,64,E,,,0
2004,Saskatchewan,2011A000247,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198245,6.1,1381,D,,,0
2004,Saskatchewan,2011A000247,"Quota, investment",Dollars,81,units ,0,v42198246,6.11,,F,,,0
2004,Saskatchewan,2011A000247,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198247,6.12,22158,C,,,0
2004,Saskatchewan,2011A000247,"Other farm assets, investment",Dollars,81,units ,0,v42198248,6.13,1105,E,,,0
2004,Saskatchewan,2011A000247,Total capital sales,Dollars,81,units ,0,v42198249,6.14,10800,D,,,0
2004,Saskatchewan,2011A000247,"Land and buildings, sales",Dollars,81,units ,0,v42198250,6.15,2337,E,,,0
2004,Saskatchewan,2011A000247,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212035,6.22,6988,E,,,0
2004,Saskatchewan,2011A000247,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198251,6.16,6396,E,,t,0
2004,Saskatchewan,2011A000247,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198252,6.17,592,D,,t,0
2004,Saskatchewan,2011A000247,"Quota, sales",Dollars,81,units ,0,v42198253,6.18,,x,,,0
2004,Saskatchewan,2011A000247,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198254,6.19,1088,D,,,0
2004,Saskatchewan,2011A000247,"Other farm assets, sales",Dollars,81,units ,0,v42198255,6.2,,x,,,0
2004,Saskatchewan,2011A000247,Net capital investments,Dollars,81,units ,0,v42198256,6.21,24028,C,,,0
2004,Alberta,2011A000248,Number of farms,Number,223,units ,0,v42198257,7.1,35585,A,,,0
2004,Alberta,2011A000248,Total capital investments,Dollars,81,units ,0,v42198258,7.2,57433,A,,,0
2004,Alberta,2011A000248,"Land and buildings, investment",Dollars,81,units ,0,v42198259,7.3,10637,C,,,0
2004,Alberta,2011A000248,"Land improvements, investment",Dollars,81,units ,0,v42198260,7.4,1439,D,,,0
2004,Alberta,2011A000248,"House construction, investment",Dollars,81,units ,0,v42198261,7.5,2973,D,,,0
2004,Alberta,2011A000248,"Manure storage construction, investment",Dollars,81,units ,0,v42198262,7.6,117,D,,,0
2004,Alberta,2011A000248,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198263,7.7,,F,,,0
2004,Alberta,2011A000248,"Other building construction, investment",Dollars,81,units ,0,v42198264,7.8,4364,D,,,0
2004,Alberta,2011A000248,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198265,7.9,156,D,,,0
2004,Alberta,2011A000248,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198266,7.1,3667,D,,,0
2004,Alberta,2011A000248,"Quota, investment",Dollars,81,units ,0,v42198267,7.11,1570,D,,,0
2004,Alberta,2011A000248,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198268,7.12,27967,A,,,0
2004,Alberta,2011A000248,"Other farm assets, investment",Dollars,81,units ,0,v42198269,7.13,4411,C,,,0
2004,Alberta,2011A000248,Total capital sales,Dollars,81,units ,0,v42198270,7.14,18778,B,,,0
2004,Alberta,2011A000248,"Land and buildings, sales",Dollars,81,units ,0,v42198271,7.15,5532,D,,,0
2004,Alberta,2011A000248,"Farm machinery and equipment, traded in or sold",Dollars,81,units ,0,v65212036,7.22,7864,B,,,0
2004,Alberta,2011A000248,"Machinery and equipment traded in, sales",Dollars,81,units ,0,v42198272,7.16,6125,B,,t,0
2004,Alberta,2011A000248,"Machinery and equipment sold outright, sales",Dollars,81,units ,0,v42198273,7.17,1739,D,,t,0
2004,Alberta,2011A000248,"Quota, sales",Dollars,81,units ,0,v42198274,7.18,1676,E,,,0
2004,Alberta,2011A000248,"Breeding and replacement livestock, sales",Dollars,81,units ,0,v42198275,7.19,3191,D,,,0
2004,Alberta,2011A000248,"Other farm assets, sales",Dollars,81,units ,0,v42198276,7.2,515,E,,,0
2004,Alberta,2011A000248,Net capital investments,Dollars,81,units ,0,v42198277,7.21,38656,B,,,0
2004,British Columbia,2011A000259,Number of farms,Number,223,units ,0,v42198278,8.1,7605,A,,,0
2004,British Columbia,2011A000259,Total capital investments,Dollars,81,units ,0,v42198279,8.2,68006,B,,,0
2004,British Columbia,2011A000259,"Land and buildings, investment",Dollars,81,units ,0,v42198280,8.3,16540,D,,,0
2004,British Columbia,2011A000259,"Land improvements, investment",Dollars,81,units ,0,v42198281,8.4,3099,C,,,0
2004,British Columbia,2011A000259,"House construction, investment",Dollars,81,units ,0,v42198282,8.5,4361,D,,,0
2004,British Columbia,2011A000259,"Manure storage construction, investment",Dollars,81,units ,0,v42198283,8.6,263,D,,,0
2004,British Columbia,2011A000259,"Pesticide, chemical and fuel storage construction, investment",Dollars,81,units ,0,v42198284,8.7,328,E,,,0
2004,British Columbia,2011A000259,"Other building construction, investment",Dollars,81,units ,0,v42198285,8.8,11207,C,,,0
2004,British Columbia,2011A000259,"Environmental protection improvements, investment",Dollars,81,units ,0,v42198286,8.9,443,D,,,0
2004,British Columbia,2011A000259,"Breeding and replacement livestock, investment",Dollars,81,units ,0,v42198287,8.1,1756,C,,,0
2004,British Columbia,2011A000259,"Quota, investment",Dollars,81,units ,0,v42198288,8.11,9559,E,,,0
2004,British Columbia,2011A000259,"Farm machinery and equipment, investment",Dollars,81,units ,0,v42198289,8.12,17247,B,,,0
